Timestamp,Open,High,Low,Close,AdjustedClose,Volume,DividendPerShare,SplitCoefficient
2022-11-09,93.82,95.02,93.69,94.61,93.2148708948602,15637456,0.0000,1.0
2022-11-08,93.8,94.96,93.7698,94.3,92.9094421877742,20360550,0.0000,1.0
2022-11-07,94.8,94.86,93.24,93.28,91.9044832160718,14522820,0.0000,1.0
2022-11-04,95.1,95.655,94.22,94.22,92.8306218762681,23561369,0.0000,1.0
2022-11-03,95.17,96.38,95.09,95.83,94.4168806453277,29097497,0.0000,1.0
2022-11-02,96.91,97.63,95.96,96.35,94.9292126701171,25010515,0.0000,1.0
2022-11-01,97.38,97.42,96.21,96.77,95.3430193055239,17585088,0.2356,1.0
2022-10-31,96.36,96.62,95.03,96.11,94.4627329796711,23956687,0.0000,1.0
2022-10-28,96.86,97.625,96.41,96.8,95.1409067987948,22244089,0.0000,1.0
2022-10-27,96.98,97.9,96.215,97.47,95.7994234057699,20270036,0.0000,1.0
2022-10-26,95.77,96.69,95.765,96.46,94.8067341922701,24854742,0.0000,1.0
2022-10-25,94.58,95.225,94.44,95.09,93.4602151600971,31213113,0.0000,1.0
2022-10-24,92.82,93.55,91.85,92.4,90.8163201261223,31332597,0.0000,1.0
2022-10-21,93.02,93.93,92.26,93.17,91.57312279384,46280271,0.0000,1.0
2022-10-20,95.93,96.33,94.74,94.88,93.2538144325377,25434934,0.0000,1.0
2022-10-19,97.19,97.42,96.32,96.53,94.8755344347899,25431577,0.0000,1.0
2022-10-18,97.95,98.46,96.87,98.32,96.6348549220816,16931451,0.0000,1.0
2022-10-17,99.29,99.66,97.94,98.09,96.4087969823737,18969871,0.0000,1.0
2022-10-14,100.19,100.19,98.25,98.57,96.880570073938,18732892,0.0000,1.0
2022-10-13,98.36,100.38,98.34,99.39,97.686515772027,30292454,0.0000,1.0
2022-10-12,99.275,100.535,99.19,100.35,98.6300619551555,21447565,0.0000,1.0
2022-10-11,99.74,100.9,98.99,99.86,98.148460257517,33246713,0.0000,1.0
2022-10-10,100.5,100.51,98.795,99.42,97.7160015902497,15652632,0.0000,1.0
2022-10-07,100.81,101.62,100.47,100.99,99.2590927439079,14814780,0.0000,1.0
2022-10-06,102.59,102.84,101.53,101.98,100.232124745259,13965691,0.0000,1.0
2022-10-05,102.73,102.84,101.5802,102.55,100.792355291492,20522057,0.0000,1.0
2022-10-04,104.15,104.6499,103.3,103.54,101.765387292843,13788739,0.0000,1.0
2022-10-03,103.85,104.68,103.15,103.83,102.050416868996,27192238,0.2441,1.0
2022-09-30,104.27,104.86,102.225,102.45,100.457883390952,26485690,0.0000,1.0
2022-09-29,102.9,104.225,102.8,103.79,101.771827400166,19127141,0.0000,1.0
2022-09-28,103.13,104.45,102.48,104.33,102.301327224774,39283095,0.0000,1.0
2022-09-27,102.71,102.98,100.9,100.95,98.9870505448184,34609453,0.0000,1.0
2022-09-26,105.36,105.41,103.22,103.68,101.663966324782,25104572,0.0000,1.0
2022-09-23,105.34,106.425,104.56,105.7,103.644687890909,23042234,0.0000,1.0
2022-09-22,105.79,105.96,104.73,105.27,103.223049141684,28973782,0.0000,1.0
2022-09-21,106.7,108.04,105.97,108.03,105.929381578571,23132922,0.0000,1.0
2022-09-20,105.69,106.84,105.4,106.25,104.183993267825,20133840,0.0000,1.0
2022-09-19,106.96,107.82,106.8,107.32,105.233187364734,11084426,0.0000,1.0
2022-09-16,107.03,108.05,106.765,107.07,104.988048557045,18903848,0.0000,1.0
2022-09-15,107.85,108.19,107.58,107.97,105.870548264726,10260164,0.0000,1.0
2022-09-14,107.34,108.21,107.115,108.04,105.939187130879,13077844,0.0000,1.0
2022-09-13,106.56,107.735,106.24,107.67,105.576381695499,22158884,0.0000,1.0
2022-09-12,108.63,108.89,106.92,107.42,105.33124288781,14806921,0.0000,1.0
2022-09-09,108.33,108.795,107.63,108.31,106.203937043183,12529797,0.0000,1.0
2022-09-08,108.84,109.52,108.05,108.07,105.968603787801,14671366,0.0000,1.0
2022-09-07,108.32,109.48,108.21,109.19,107.066825646248,17050131,0.0000,1.0
2022-09-06,108.9,108.97,107.42,107.49,105.399881753963,24594493,0.0000,1.0
2022-09-02,109.68,110.56,109.47,110.22,108.076797533927,13024448,0.0000,1.0
2022-09-01,109.87,110.25,108.94,109.6,107.468853290858,22490448,0.2361,1.0
2022-08-31,112.69,113.34,111.575,111.88,109.468667175708,13623548,0.0000,1.0
2022-08-30,112.62,113.51,112.21,112.96,110.525390098034,14346559,0.0000,1.0
2022-08-29,112.94,113.01,112.1324,112.68,110.251424895949,14231060,0.0000,1.0
2022-08-26,112.3,113.99,112.01,113.62,111.171165217233,18764391,0.0000,1.0
2022-08-25,111.32,113.09,110.99,112.77,110.339485139477,21429692,0.0000,1.0
2022-08-24,111.485,111.87,110.86,111.22,108.82289205651,13971626,0.0000,1.0
2022-08-23,112.19,113.48,111.735,112.04,109.625218719757,17813184,0.0000,1.0
2022-08-22,112.86,112.96,112.13,112.66,110.231855952943,10457236,0.0000,1.0
2022-08-19,113.23,113.335,112.74,113.04,110.603665870058,16330898,0.0000,1.0
2022-08-18,114.97,115.64,114.585,114.89,112.413793098115,10738208,0.0000,1.0
2022-08-17,115.06,115.1,114.31,114.72,112.247457082564,14131281,0.0000,1.0
2022-08-16,115.25,116.02,114.24,115.93,113.431378134429,11065955,0.0000,1.0
2022-08-15,116.33,116.745,115.45,115.45,112.961723502284,9031814,0.0000,1.0
2022-08-12,115.1,115.57,114.43,115.55,113.059568217314,12178401,0.0000,1.0
2022-08-11,116.87,117.06,114.09,114.39,111.924569522965,20663783,0.0000,1.0
2022-08-10,117.73,118.91,116.73,117.12,114.595730243287,14665302,0.0000,1.0
2022-08-09,117.73,118.359,117.46,117.89,115.349134549019,8223201,0.0000,1.0
2022-08-08,117.64,118.53,117.56,118.35,115.799220238158,17477736,0.0000,1.0
2022-08-05,117.07,117.11,115.89,116.47,113.959739595591,19492287,0.0000,1.0
2022-08-04,118.98,119.55,118.54,119.31,116.738529502447,11003006,0.0000,1.0
2022-08-03,117.17,119.49,116.3336,119.35,116.777667388459,16731172,0.0000,1.0
2022-08-02,120.15,120.69,117.285,117.5,114.967540160402,17896257,0.0000,1.0
2022-08-01,118.25,120.1,118.08,120.04,117.452795922167,17974560,0.2130,1.0
2022-07-29,117.7,119.305,117.33,117.43,114.695491116512,16655870,0.0000,1.0
2022-07-28,118.045,118.92,117.32,117.75,115.008039504124,16637914,0.0000,1.0
2022-07-27,118.01,118.485,116.71,116.82,114.099695752627,15725564,0.0000,1.0
2022-07-26,118.86,119.24,117.395,117.48,114.744326802077,13535963,0.0000,1.0
2022-07-25,116.71,117.54,116.47,117.39,114.656422568061,24868134,0.0000,1.0
2022-07-22,118.29,119.27,117.97,118.55,115.789410473154,17715311,0.0000,1.0
2022-07-21,115.19,116.7195,115.01,116.59,113.875051599031,14754886,0.0000,1.0
2022-07-20,115.48,115.55,114.05,114.61,111.941158450681,9117311,0.0000,1.0
2022-07-19,114.91,115.15,113.66,114.31,111.648144337295,9276754,0.0000,1.0
2022-07-18,115.25,115.32,114.18,114.93,112.253706838293,15838268,0.0000,1.0
2022-07-15,115.84,116.82,115.6,116.14,113.435530428951,16022586,0.0000,1.0
2022-07-14,115.08,116.16,114.47,115.49,112.800666516614,15664987,0.0000,1.0
2022-07-13,113.77,116.65,113.45,116.44,113.728544542337,20594832,0.0000,1.0
2022-07-12,115.51,116.23,114.97,115.12,112.439282443438,18547318,0.0000,1.0
2022-07-11,113.79,114.79,113.7,114.44,111.775117119762,13639942,0.0000,1.0
2022-07-08,113.5,113.5,112.05,112.5,109.880292519864,15320004,0.0000,1.0
2022-07-07,115.1,115.17,113.51,113.76,111.110951796086,13087988,0.0000,1.0
2022-07-06,117.39,117.54,114.77,114.77,112.097432644487,20205365,0.0000,1.0
2022-07-05,116.89,117.75,116.17,116.73,114.011791518611,16689670,0.0000,1.0
2022-07-01,115.9,117.59,115.22,115.82,113.122982041339,21858829,0.2269,1.0
2022-06-30,114.859,115.77,114.75,114.87,111.975697584653,25802128,0.0000,1.0
2022-06-29,112.38,113.9,112.17,113.87,111.00089391455,12925357,0.0000,1.0
2022-06-28,111.29,112.18,110.87,112.12,109.294987491871,13708196,0.0000,1.0
2022-06-27,111.22,112.22,111.16,111.6,108.788089583418,12053040,0.0000,1.0
2022-06-24,113.46,114.17,112.5,112.56,109.723901106716,18161250,0.0000,1.0
2022-06-23,113.9,115.165,113.49,114.14,111.264090905478,20669222,0.0000,1.0
2022-06-22,112.69,113.31,112.38,113.21,110.357523492283,23703814,0.0000,1.0
2022-06-21,110.09,111.015,109.8128,110.18,107.403868371873,17663799,0.0000,1.0
2022-06-17,112.01,112.83,110.96,112.08,109.255995345067,21614262,0.0000,1.0
2022-06-16,108.45,111.72,108.115,111.72,108.90506602383,26067258,0.0000,1.0
2022-06-15,110.085,110.99,109.03,110.84,108.04723879414,25202801,0.0000,1.0
2022-06-14,110.53,110.98,108.59,108.81,106.068387343833,21865876,0.0000,1.0
2022-06-13,111.49,111.67,109.24,110.2,107.423364445275,36968312,0.0000,1.0
2022-06-10,114.36,114.61,112.965,113.77,110.90341354754,21917058,0.0000,1.0
2022-06-09,113.835,114.71,113.68,114.48,111.595524153313,15527256,0.0000,1.0
2022-06-08,114.68,115.13,114.08,114.1,111.225098758674,11476139,0.0000,1.0
2022-06-07,114.61,115.775,114.58,115.12,112.219398502178,14278653,0.0000,1.0
2022-06-06,115.15,115.51,113.81,113.89,111.020389987952,20815373,0.0000,1.0
2022-06-03,115.09,116.06,114.87,116.03,113.106469841971,15330410,0.0000,1.0
2022-06-02,116.63,116.71,115.46,116.28,113.350170759497,9832015,0.0000,1.0
2022-06-01,117.03,117.34,115.69,116.22,113.291682539291,15544848,0.2074,1.0
2022-05-31,117.18,117.23,115.928,116.56,113.420674229555,28393674,0.0000,1.0
2022-05-27,119.36,119.737,118.74,119.08,115.872802738979,11190426,0.0000,1.0
2022-05-26,119.02,119.09,117.8,118.79,115.590613347022,14912949,0.0000,1.0
2022-05-25,119.61,119.62,118.59,119.33,116.116069456184,14410842,0.0000,1.0
2022-05-24,117.9,119.638,117.86,118.86,115.658728027839,23388212,0.0000,1.0
2022-05-23,117.705,118.25,116.54,116.56,113.420674229555,15925189,0.0000,1.0
2022-05-20,117.09,119.02,117.06,118.51,115.318154623752,22780940,0.0000,1.0
2022-05-19,118.64,118.72,116.8537,117.18,114.023975688223,21937465,0.0000,1.0
2022-05-18,114.72,117.0,114.61,116.9,113.751516964954,21337265,0.0000,1.0
2022-05-17,114.71,115.35,114.36,114.46,111.377233805035,15040753,0.0000,1.0
2022-05-16,116.21,116.935,115.85,115.86,112.739527421382,11050571,0.0000,1.0
2022-05-13,116.98,117.15,115.9,115.98,112.85629544564,20782747,0.0000,1.0
2022-05-12,118.02,118.89,117.655,117.72,114.549431797385,26405693,0.0000,1.0
2022-05-11,114.74,117.94,114.44,117.94,114.763506508525,34173628,0.0000,1.0
2022-05-10,115.89,116.96,115.48,115.71,112.593567391059,33640756,0.0000,1.0
2022-05-09,112.86,114.71,112.62,114.67,111.581577847487,26773036,0.0000,1.0
2022-05-06,114.14,115.04,113.31,113.67,110.608510978668,32790491,0.0000,1.0
2022-05-05,116.35,116.47,114.015,115.37,112.26272465566,48384528,0.0000,1.0
2022-05-04,117.97,118.965,117.35,118.62,115.425191979322,25480557,0.0000,1.0
2022-05-03,119.04,119.31,117.89,117.97,114.79269851459,21256662,0.0000,1.0
2022-05-02,117.86,118.27,116.93,117.18,114.023975688223,29233885,0.2031,1.0
2022-04-29,119.31,120.97,119.105,119.45,116.031698046885,26153421,0.0000,1.0
2022-04-28,120.39,121.07,120.01,121.02,117.556769339757,16892495,0.0000,1.0
2022-04-27,122.19,122.32,120.77,120.84,117.381920401721,14560521,0.0000,1.0
2022-04-26,122.44,123.03,121.76,122.41,118.906991694593,26218679,0.0000,1.0
2022-04-25,121.38,122.185,121.125,121.19,117.721904447903,25418916,0.0000,1.0
2022-04-22,120.07,121.44,119.81,119.99,116.556244860994,19773405,0.0000,1.0
2022-04-21,120.83,120.91,119.17,120.75,117.294495932703,23323244,0.0000,1.0
2022-04-20,120.22,121.965,119.92,121.65,118.168740622884,31043201,0.0000,1.0
2022-04-19,119.15,119.72,118.67,119.25,115.837421449067,26012315,0.0000,1.0
2022-04-18,120.87,121.08,119.69,120.15,116.711666139248,18784253,0.0000,1.0
2022-04-14,122.86,122.93,120.38,120.75,117.294495932703,34274530,0.0000,1.0
2022-04-13,123.05,124.3,122.89,123.22,119.693811915757,17189500,0.0000,1.0
2022-04-12,124.05,124.16,122.67,122.97,119.450966168484,23124178,0.0000,1.0
2022-04-11,123.92,124.19,122.56,123.14,119.61610127663,30020696,0.0000,1.0
2022-04-08,125.45,125.83,124.26,125.12,121.539439595029,26859158,0.0000,1.0
2022-04-07,126.11,126.67,125.41,126.49,122.870234290083,23458768,0.0000,1.0
2022-04-06,126.43,128.3,126.4,127.45,123.80276195961,22951954,0.0000,1.0
2022-04-05,130.76,130.775,128.29,128.49,124.813000268265,23925314,0.0000,1.0
2022-04-04,131.93,131.98,130.71,131.46,127.698007745864,13609923,0.0000,1.0
2022-04-01,130.01,132.96,129.71,132.38,128.591680095828,23489724,0.2017,1.0
2022-03-31,131.98,132.67,131.66,132.08,128.10505256925,19900953,0.0000,1.0
2022-03-30,130.07,132.01,129.985,131.76,127.79468296884,16310219,0.0000,1.0
2022-03-29,130.56,131.55,129.74,130.74,126.805379867533,19319654,0.0000,1.0
2022-03-28,129.39,130.56,129.04,129.76,125.854872966277,17657777,0.0000,1.0
2022-03-25,129.5,129.52,127.65,128.66,124.787977464867,25382184,0.0000,1.0
2022-03-24,129.65,131.18,129.6,130.47,126.543505517187,17141591,0.0000,1.0
2022-03-23,129.37,131.6,128.86,131.5,127.542507668506,21266117,0.0000,1.0
2022-03-22,128.96,129.335,128.34,128.68,124.807375564893,21376368,0.0000,1.0
2022-03-21,131.28,131.67,129.75,130.35,126.427116917033,25754302,0.0000,1.0
2022-03-18,132.57,133.535,132.57,133.44,129.424123370992,53962879,0.0000,1.0
2022-03-17,132.82,133.34,131.07,131.83,127.862576318929,19330578,0.0000,1.0
2022-03-16,131.83,133.13,130.32,132.82,128.822782270198,25857702,0.0000,1.0
2022-03-15,132.86,133.15,131.19,131.53,127.571604818545,17518754,0.0000,1.0
2022-03-14,132.7,132.89,131.72,131.76,127.79468296884,24384956,0.0000,1.0
2022-03-11,134.33,135.45,134.21,134.91,130.849883722876,15583795,0.0000,1.0
2022-03-10,134.83,135.17,133.72,134.46,130.413426472299,26868881,0.0000,1.0
2022-03-09,137.065,137.3403,136.13,136.42,132.314440274811,18819154,0.0000,1.0
2022-03-08,137.51,138.25,137.25,137.77,133.623812026541,28331275,0.0000,1.0
2022-03-07,139.12,140.64,138.77,139.17,134.981679028335,23710932,0.0000,1.0
2022-03-04,140.36,140.825,139.305,140.24,136.019477379706,25854808,0.0000,1.0
2022-03-03,137.49,138.7,137.02,137.86,133.711103476656,20649063,0.0000,1.0
2022-03-02,139.84,140.42,136.41,136.47,132.362935524875,30397410,0.0000,1.0
2022-03-01,140.36,142.33,140.0,141.3,137.047576681064,35664355,0.1847,1.0
2022-02-28,138.43,140.045,138.32,139.87,135.483493510324,25817704,0.0000,1.0
2022-02-25,136.86,137.31,136.18,136.87,132.57757744161,15025360,0.0000,1.0
2022-02-24,139.1,139.37,136.25,136.77,132.480713572653,28150362,0.0000,1.0
2022-02-23,137.68,137.8499,136.565,136.68,132.393536090592,17757840,0.0000,1.0
2022-02-22,137.69,138.67,137.47,138.59,134.243635987673,19528367,0.0000,1.0
2022-02-18,137.52,138.37,137.16,138.23,133.894926059427,17522577,0.0000,1.0
2022-02-17,136.45,137.565,135.9,136.79,132.500086346445,24508242,0.0000,1.0
2022-02-16,135.95,136.07,134.51,135.78,131.521761269978,16473677,0.0000,1.0
2022-02-15,135.6,135.84,134.94,134.98,130.746850318321,18200703,0.0000,1.0
2022-02-14,137.13,137.74,135.97,136.53,132.248240287156,23157421,0.0000,1.0
2022-02-11,136.87,138.51,135.36,138.25,133.914298833219,43210273,0.0000,1.0
2022-02-10,137.66,137.83,135.84,136.23,131.957648680285,30896240,0.0000,1.0
2022-02-09,138.72,139.37,138.19,138.43,134.088653797341,14349139,0.0000,1.0
2022-02-08,138.21,138.58,137.82,138.17,133.836807738053,16269187,0.0000,1.0
2022-02-07,138.91,139.31,138.55,139.1,134.737641719354,12962436,0.0000,1.0
2022-02-04,139.85,140.14,138.78,139.01,134.650464237293,23609757,0.0000,1.0
2022-02-03,140.44,141.48,140.18,141.09,136.665232711601,17234053,0.0000,1.0
2022-02-02,141.95,143.57,141.93,142.2,137.740421657025,18404569,0.0000,1.0
2022-02-01,142.28,142.36,141.055,141.72,137.275475086031,20806097,0.1981,1.0
2022-01-31,142.18,142.95,141.96,142.39,137.731904631017,13998392,0.0000,1.0
2022-01-28,142.09,143.46,141.85,143.13,138.447696536537,12826512,0.0000,1.0
2022-01-27,142.41,143.365,142.33,143.08,138.399332218596,21501789,0.0000,1.0
2022-01-26,142.26,142.57,140.49,140.5,135.903733412865,23655546,0.0000,1.0
2022-01-25,143.11,143.71,141.8,142.22,137.567465950019,15598988,0.0000,1.0
2022-01-24,144.3,144.365,142.43,142.45,137.789941812546,25005719,0.0000,1.0
2022-01-21,143.4,144.1,142.67,143.63,138.931339715942,28916580,0.0000,1.0
2022-01-20,141.37,141.99,141.09,141.94,137.296625769552,13958952,0.0000,1.0
