Timestamp,Open,High,Low,Close,AdjustedClose,Volume,DividendPerShare,SplitCoefficient
2023-05-02,414.77,414.82,407.82,410.84,410.84,103998484,0.0000,1.0
2023-05-01,415.47,417.62,415.265,415.51,415.51,62122254,0.0000,1.0
2023-04-28,411.49,415.94,411.43,415.93,415.93,89433137,0.0000,1.0
2023-04-27,407.0,412.69,406.74,412.41,412.41,92968369,0.0000,1.0
2023-04-26,406.72,407.84,403.78,404.36,404.36,78319853,0.0000,1.0
2023-04-25,410.58,411.16,406.02,406.08,406.08,97766721,0.0000,1.0
2023-04-24,411.99,413.07,410.6,412.63,412.63,64332095,0.0000,1.0
2023-04-21,412.19,412.68,410.17,412.2,412.2,73457422,0.0000,1.0
2023-04-20,411.21,413.7,410.27,411.88,411.88,75840359,0.0000,1.0
2023-04-19,412.22,415.08,412.16,414.14,414.14,55227330,0.0000,1.0
2023-04-18,415.58,415.72,412.7802,414.21,414.21,63559997,0.0000,1.0
2023-04-17,412.37,413.96,411.085,413.94,413.94,65496534,0.0000,1.0
2023-04-14,412.81,415.09,410.06,412.46,412.46,78161500,0.0000,1.0
2023-04-13,409.18,413.84,407.9922,413.47,413.47,85814754,0.0000,1.0
2023-04-12,411.87,412.17,407.44,408.05,408.05,86420379,0.0000,1.0
2023-04-11,410.26,411.18,408.92,409.72,409.72,59297945,0.0000,1.0
2023-04-10,406.61,409.69,405.97,409.61,409.61,63681042,0.0000,1.0
2023-04-06,406.77,409.48,405.678,409.19,409.19,63743345,0.0000,1.0
2023-04-05,407.91,408.7,405.88,407.6,407.6,65200243,0.0000,1.0
2023-04-04,411.62,411.92,407.24,408.67,408.67,66601534,0.0000,1.0
2023-04-03,408.85,411.37,408.44,410.95,410.95,67391097,0.0000,1.0
2023-03-31,404.66,409.7,404.55,409.39,409.39,112062624,0.0000,1.0
2023-03-30,404.09,404.35,401.76,403.7,403.7,69840049,0.0000,1.0
2023-03-29,399.925,401.6,398.68,401.35,401.35,77497876,0.0000,1.0
2023-03-28,395.77,396.49,393.69,395.6,395.6,62871680,0.0000,1.0
2023-03-27,398.12,398.92,395.56,396.49,396.49,74010408,0.0000,1.0
2023-03-24,391.841,395.84,389.4,395.75,395.75,107770124,0.0000,1.0
2023-03-23,395.09,399.29,390.35,393.17,393.17,119351319,0.0000,1.0
2023-03-22,398.73,402.49,392.07,392.11,392.11,111746583,0.0000,1.0
2023-03-21,397.24,399.41,395.58,398.91,398.91,91524248,0.0000,1.0
2023-03-20,390.8,394.17,390.07,393.74,393.74,93055783,0.0000,1.0
2023-03-17,393.22,394.4,388.55,389.99,389.99,140553411,1.5062,1.0
2023-03-16,386.82,396.47,386.29,396.11,394.586045334938,143753940,0.0000,1.0
2023-03-15,385.89,389.49,383.71,389.28,387.782322405353,172996933,0.0000,1.0
2023-03-14,390.5,393.45,387.05,391.73,390.222896516258,149752357,0.0000,1.0
2023-03-13,381.81,390.39,380.65,385.36,383.877403827905,157789967,0.0000,1.0
2023-03-10,390.99,393.16,384.32,385.91,384.425287811986,189252996,0.0000,1.0
2023-03-09,399.74,401.48,390.53,391.56,390.053550557543,111945322,0.0000,1.0
2023-03-08,398.39,399.71,396.59,398.92,397.385234417241,74746632,0.0000,1.0
2023-03-07,404.42,404.67,397.625,398.27,396.737735163327,108310596,0.0000,1.0
2023-03-06,405.05,407.45,404.01,404.47,402.913881892965,72795946,0.0000,1.0
2023-03-03,399.71,404.45,399.03,404.19,402.634959137433,90119952,0.0000,1.0
2023-03-02,392.68,398.69,392.33,397.81,396.279504922096,85404726,0.0000,1.0
2023-03-01,395.41,396.69,393.38,394.74,393.221316138227,99706823,0.0000,1.0
2023-02-28,397.23,399.28,396.15,396.26,394.735468239687,96438567,0.0000,1.0
2023-02-27,399.87,401.29,396.75,397.73,396.19981270623,80444736,0.0000,1.0
2023-02-24,395.42,397.25,393.64,396.38,394.855006563486,108194413,0.0000,1.0
2023-02-23,401.56,402.2,396.25,400.66,399.118540112333,96242399,0.0000,1.0
2023-02-22,399.52,401.13,397.02,398.54,397.006696391876,83742293,0.0000,1.0
2023-02-21,403.06,404.16,398.82,399.09,397.554580375957,82655924,0.0000,1.0
2023-02-17,406.06,407.51,404.05,407.26,405.693147921301,89257815,0.0000,1.0
2023-02-16,408.79,412.91,408.14,408.28,406.709223673597,76431469,0.0000,1.0
2023-02-15,410.35,414.06,409.47,413.98,412.38729405407,61685279,0.0000,1.0
2023-02-14,411.24,415.05,408.511,412.64,411.052449438309,88389313,0.0000,1.0
2023-02-13,408.72,412.97,408.24,412.83,411.241718450992,64913539,0.0000,1.0
2023-02-10,405.86,408.44,405.01,408.04,406.470147025998,70769715,0.0000,1.0
2023-02-09,414.41,414.57,405.81,407.09,405.523801962585,78694859,0.0000,1.0
2023-02-08,413.13,414.53,409.93,410.65,409.070105568635,76227462,0.0000,1.0
2023-02-07,408.87,416.49,407.57,415.19,413.592638819047,90990745,0.0000,1.0
2023-02-06,409.79,411.29,408.1,409.83,408.253260356006,60295325,0.0000,1.0
2023-02-03,411.59,416.97,411.09,412.35,410.763565155794,94736781,0.0000,1.0
2023-02-02,414.86,418.31,412.88,416.78,415.17652160939,101654463,0.0000,1.0
2023-02-01,405.211,413.67,402.35,410.8,409.219528473385,101459155,0.0000,1.0
2023-01-31,401.13,406.53,400.77,406.48,404.916148816605,86811786,0.0000,1.0
2023-01-30,402.8,405.13,400.28,400.59,399.04880942345,74202018,0.0000,1.0
2023-01-27,403.655,408.16,403.44,405.68,404.119226657942,68346180,0.0000,1.0
2023-01-26,403.13,404.92,400.03,404.75,403.192804648497,72287425,0.0000,1.0
2023-01-25,395.95,400.7,393.56,400.35,398.809732775851,84800251,0.0000,1.0
2023-01-24,398.88,401.15,397.64,400.2,398.660309871102,59524911,0.0000,1.0
2023-01-23,396.72,402.645,395.72,400.63,399.088655531383,84178797,0.0000,1.0
2023-01-20,390.1,396.04,388.38,395.88,394.356930214322,91806356,0.0000,1.0
2023-01-19,389.36,391.08,387.26,388.64,387.144784678423,86958919,0.0000,1.0
2023-01-18,399.01,400.12,391.28,391.49,389.98381986866,99632262,0.0000,1.0
2023-01-17,398.48,400.23,397.06,397.77,396.239658814163,62677281,0.0000,1.0
2023-01-13,393.62,399.1,393.34,398.5,396.966850283943,63903932,0.0000,1.0
2023-01-12,396.67,398.485,392.42,396.96,395.432775128517,90157699,0.0000,1.0
2023-01-11,392.23,395.6,391.38,395.52,393.998315242924,68881080,0.0000,1.0
2023-01-10,387.25,390.65,386.27,390.58,389.07732091318,65358094,0.0000,1.0
2023-01-09,390.37,393.7,387.67,387.86,386.367785573727,73978071,0.0000,1.0
2023-01-06,382.61,389.25,379.4127,388.08,386.586939167359,104189603,0.0000,1.0
2023-01-05,381.72,381.84,378.76,379.38,377.9204106919,76970456,0.0000,1.0
2023-01-04,383.18,385.88,380.0,383.76,382.283559510579,85934098,0.0000,1.0
2023-01-03,384.37,386.43,377.831,380.82,379.354870577493,74850731,0.0000,1.0
2022-12-30,380.64,382.58,378.43,382.43,380.958676421802,84022205,0.0000,1.0
2022-12-29,379.63,384.35,379.08,383.44,381.964790647114,66970877,0.0000,1.0
2022-12-28,381.33,383.39,376.42,376.66,375.210875352447,70911520,0.0000,1.0
2022-12-27,382.79,383.15,379.65,381.4,379.932639142524,51638180,0.0000,1.0
2022-12-23,379.65,383.06,378.03,382.91,381.436829717,59857329,0.0000,1.0
2022-12-22,383.05,386.2134,374.77,380.72,379.255255307661,100120855,0.0000,1.0
2022-12-21,383.25,387.41,382.69,386.23,384.744056675451,78167369,0.0000,1.0
2022-12-20,379.23,382.23,377.85,380.54,379.075947821961,74427240,0.0000,1.0
2022-12-19,383.47,383.82,378.28,380.02,378.557948418831,79878103,0.0000,1.0
2022-12-16,385.18,386.575,381.04,383.27,381.795444688399,119857952,1.7814,1.0
2022-12-15,394.3,395.25,387.885,389.63,386.335328514429,117705889,0.0000,1.0
2022-12-14,401.61,405.5,396.31,399.4,396.022714392277,108111349,0.0000,1.0
2022-12-13,410.22,410.49,399.07,401.97,398.570982734761,123782534,0.0000,1.0
2022-12-12,394.11,398.95,393.412,398.95,395.576519546317,75405835,0.0000,1.0
2022-12-09,394.94,397.62,393.15,393.28,389.954464487217,81447733,0.0000,1.0
2022-12-08,395.14,397.36,393.2684,396.24,392.889435029534,60737912,0.0000,1.0
2022-12-07,392.94,395.64,391.97,393.16,389.835479194961,65927896,0.0000,1.0
2022-12-06,399.42,399.99,391.64,393.83,390.499813743391,77972217,0.0000,1.0
2022-12-05,403.95,404.93,398.17,399.59,396.211107771682,77289815,0.0000,1.0
2022-12-02,402.25,407.86,402.14,406.91,403.469210599302,85342731,0.0000,1.0
2022-12-01,408.77,410.0,404.75,407.38,403.935236327305,76398170,0.0000,1.0
2022-11-30,395.49,407.68,393.48,407.68,404.232699557945,144566653,0.0000,1.0
2022-11-29,396.05,397.3,393.3,395.23,391.887975486379,52310039,0.0000,1.0
2022-11-28,399.09,400.81,395.11,395.91,392.56222547583,68021749,0.0000,1.0
2022-11-25,401.83,402.91,401.535,402.33,398.927938611529,30545434,0.0000,1.0
2022-11-23,399.55,402.93,399.31,402.42,399.017177580721,68261628,0.0000,1.0
2022-11-22,396.63,400.07,395.1527,399.9,396.518486443344,60429025,0.0000,1.0
2022-11-21,394.64,395.82,392.66,394.59,391.253387261013,51243189,0.0000,1.0
2022-11-18,397.74,397.81,393.04,396.03,392.681210768086,92922451,0.0000,1.0
2022-11-17,390.46,394.95,390.14,394.24,390.906346825266,74496255,0.0000,1.0
2022-11-16,396.78,397.78,394.79,395.45,392.106115188848,68508454,0.0000,1.0
2022-11-15,401.15,402.31,394.49,398.49,395.120409259335,93194452,0.0000,1.0
2022-11-14,396.66,400.1799,394.83,395.12,391.778905635144,71893165,0.0000,1.0
2022-11-11,395.59,399.35,393.61,398.51,395.140240141378,93839872,0.0000,1.0
2022-11-10,388.05,395.04,385.642,394.69,391.352541671226,141455847,0.0000,1.0
2022-11-09,379.93,381.14,373.61,374.13,370.966394931353,78495470,0.0000,1.0
2022-11-08,381.11,385.12,377.72,382.0,378.769847015147,84641062,0.0000,1.0
2022-11-07,377.71,380.57,375.53,379.95,376.737181605773,68286947,0.0000,1.0
2022-11-04,377.0,378.87,370.0,376.35,373.167622838091,103505182,0.0000,1.0
2022-11-03,371.465,374.2,368.79,371.01,367.872777332696,87100115,0.0000,1.0
2022-11-02,383.9,388.63,374.76,374.87,371.700137566932,126990356,0.0000,1.0
2022-11-01,390.14,390.39,383.29,384.52,381.268538152524,85407598,0.0000,1.0
2022-10-31,386.44,388.4,385.26,386.21,382.944247685131,96631258,0.0000,1.0
2022-10-28,379.87,389.52,379.68,389.02,385.730486612127,100301958,0.0000,1.0
2022-10-27,383.07,385.0,379.33,379.98,376.766927928837,81971756,0.0000,1.0
2022-10-26,381.62,387.58,381.35,382.02,378.78967789719,104087348,0.0000,1.0
2022-10-25,378.79,385.25,378.671,384.92,381.665155793378,78846348,0.0000,1.0
2022-10-24,375.89,380.06,373.11,378.87,375.666313975468,85436907,0.0000,1.0
2022-10-21,365.12,374.8,363.54,374.29,371.125041987695,131038379,0.0000,1.0
2022-10-20,368.03,372.67,364.61,365.41,362.320130360746,88283087,0.0000,1.0
2022-10-19,368.99,371.85,365.55,368.5,365.38400163634,79746863,0.0000,1.0
2022-10-18,375.13,375.45,367.52,371.13,367.991762624952,97162850,0.0000,1.0
2022-10-17,364.01,367.9799,357.2808,366.82,363.718207544755,93168231,0.0000,1.0
2022-10-14,368.55,370.26,356.96,357.63,354.605917246144,123737013,0.0000,1.0
2022-10-13,349.205,367.51,348.11,365.97,362.875395057941,147254518,0.0000,1.0
2022-10-12,358.17,359.8179,356.3,356.56,353.544965056861,76991799,0.0000,1.0
2022-10-11,358.235,363.03,355.71,357.74,354.714987097379,92482785,0.0000,1.0
2022-10-10,363.96,364.21,357.67,360.02,356.975707650244,76042765,0.0000,1.0
2022-10-07,368.97,373.2933,360.94,362.79,359.722284813155,107789498,0.0000,1.0
2022-10-06,375.62,378.72,372.68,373.2,370.044258916369,82333543,0.0000,1.0
2022-10-05,373.39,379.46,370.95,377.09,373.90136547367,88065669,0.0000,1.0
2022-10-04,372.4,378.0,366.5677,377.97,374.773924283548,103602775,0.0000,1.0
2022-10-03,361.08,368.55,359.21,366.61,363.509983283306,89756479,0.0000,1.0
2022-09-30,361.8,365.91,357.04,357.18,354.159722400184,153711243,0.0000,1.0
2022-09-29,366.81,367.11,359.7,362.79,359.722284813155,112952315,0.0000,1.0
2022-09-28,364.38,372.3,362.6,370.53,367.396836163671,110802217,0.0000,1.0
2022-09-27,368.02,370.4,360.87,363.38,360.307295833414,108294074,0.0000,1.0
2022-09-26,366.41,370.21,363.0299,364.31,361.229431848399,92581244,0.0000,1.0
2022-09-23,370.58,370.62,363.29,367.95,364.838652380166,122346933,0.0000,1.0
2022-09-22,376.58,377.66,373.44,374.22,371.055633900545,87465927,0.0000,1.0
2022-09-21,386.11,389.31,377.38,377.39,374.19882870431,106746554,0.0000,1.0
2022-09-20,385.06,386.12,381.195,384.09,380.842174188607,77274882,0.0000,1.0
2022-09-19,382.26,388.55,382.1784,388.55,385.264460884124,73278490,0.0000,1.0
2022-09-16,384.14,386.25,382.11,385.56,382.299744018744,103084819,1.5964,1.0
2022-09-15,392.96,395.96,388.78,390.12,385.226169338915,87633840,0.0000,1.0
2022-09-14,394.47,396.2,391.12,394.6,389.649970319737,85023747,0.0000,1.0
2022-09-13,401.83,403.1,391.92,393.1,388.168786955622,122947081,0.0000,1.0
2022-09-12,408.78,411.73,408.46,410.97,405.814618100107,69256262,0.0000,1.0
2022-09-09,402.74,407.51,402.46,406.6,401.499437232653,76706918,0.0000,1.0
2022-09-08,395.39,400.86,394.12,400.38,395.357463549458,80821681,0.0000,1.0
2022-09-07,390.43,398.59,390.2,397.78,392.79007905166,70964232,0.0000,1.0
2022-09-06,393.13,394.12,388.42,390.76,385.858140907604,74798116,0.0000,1.0
2022-09-02,400.28,401.555,390.33,392.24,387.319575160197,99632149,0.0000,1.0
2022-09-01,392.89,396.78,390.04,396.42,391.447139468196,78740084,0.0000,1.0
2022-08-31,399.93,401.24,395.04,395.18,390.222694553861,76029671,0.0000,1.0
2022-08-30,403.85,404.1,396.0,398.21,393.214684949373,85652443,0.0000,1.0
2022-08-29,402.2,405.84,401.1999,402.63,397.57923859563,64289165,0.0000,1.0
2022-08-26,419.39,419.96,405.25,405.31,400.225619539515,103086976,0.0000,1.0
2022-08-25,415.24,419.56,414.09,419.51,414.247488719799,50942252,0.0000,1.0
2022-08-24,412.11,415.1101,411.39,413.67,408.480748155513,49177804,0.0000,1.0
2022-08-23,412.9,415.42,411.77,412.35,407.177306795093,49105249,0.0000,1.0
2022-08-22,417.05,417.23,412.4,413.35,408.164762371169,77695640,0.0000,1.0
2022-08-19,424.98,425.26,421.22,422.14,416.84449688488,68016902,0.0000,1.0
2022-08-18,426.86,428.61,425.5,427.89,422.522366447319,49023206,0.0000,1.0
2022-08-17,425.91,429.5,424.54,426.65,421.297921532985,63563394,0.0000,1.0
2022-08-16,427.73,431.73,426.88,429.7,424.309661040018,59289039,0.0000,1.0
2022-08-15,424.765,429.41,424.71,428.86,423.480198356114,54048280,0.0000,1.0
2022-08-12,422.03,427.21,421.03,427.1,421.742276542219,61694542,0.0000,1.0
2022-08-11,422.99,424.95,419.21,419.99,414.721467396316,59489704,0.0000,1.0
2022-08-10,418.78,420.14,416.72,419.99,414.721467396316,68665712,0.0000,1.0
2022-08-09,412.22,412.75,410.22,411.35,406.189851219016,44931772,0.0000,1.0
2022-08-08,415.25,417.62,411.83,412.99,407.809278363781,54025965,0.0000,1.0
2022-08-05,409.66,414.15,409.6,413.47,408.283257040298,56814929,0.0000,1.0
2022-08-04,414.37,415.09,412.44,414.17,408.974475943552,45656574,0.0000,1.0
2022-08-03,410.3,415.68,410.0,414.45,409.250963504853,67820555,0.0000,1.0
2022-08-02,409.12,413.0,406.82,408.06,402.941122373725,63435418,0.0000,1.0
2022-08-01,409.15,413.41,408.4,410.77,405.617126984892,69997471,0.0000,1.0
2022-07-29,407.58,413.03,406.77,411.99,406.821822787705,87003672,0.0000,1.0
2022-07-28,401.89,406.8,398.15,406.07,400.976085777333,73966563,0.0000,1.0
2022-07-27,394.36,402.88,394.05,401.04,396.009184229669,82342106,0.0000,1.0
2022-07-26,393.84,394.06,389.95,390.89,385.986510132494,52946393,0.0000,1.0
2022-07-25,395.75,396.47,393.21,395.57,390.607802228531,53631485,0.0000,1.0
2022-07-22,398.92,400.18,392.75,395.09,390.133823552014,72197332,0.0000,1.0
2022-07-21,394.16,398.84,391.63,398.79,393.787409183497,64903856,0.0000,1.0
2022-07-20,392.47,396.26,391.03,394.77,389.81783776767,71843769,0.0000,1.0
2022-07-19,386.08,392.87,385.39,392.27,387.349198827479,78505972,0.0000,1.0
2022-07-18,388.38,389.09,380.66,381.95,377.158657282371,63203626,0.0000,1.0
2022-07-15,382.55,385.25,380.54,385.13,380.298766014294,79060383,0.0000,1.0
2022-07-14,373.61,379.0498,371.04,377.91,373.169336755022,89704819,0.0000,1.0
2022-07-13,375.1,381.92,374.658,378.83,374.077795885013,84224649,0.0000,1.0
